# ADV_LAMBDAS=[5, 20, 50, 150] CF_LAMBDAS=[50, 200, 500, 1500] (plus lambda=0 as adversary=none)
# PREREG_LAMBDA adv=20 cf=200 (secondary table only)
# 8 datasets x 2 decoders x 5 seeds
model	cond	adv	lam	di	seed	dataset	dec	tag
SCVI	0	mmd	500	1	0	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam500_s0
SCVI	0	mmd	1500	1	0	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam1500_s0
SCVI	0	sinkhorn	50	1	0	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam50_s0
SCVI	0	sinkhorn	200	1	0	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam200_s0
SCVI	0	sinkhorn	500	1	0	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam500_s0
SCVI	0	sinkhorn	1500	1	0	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam1500_s0
SCVI	0	mmd	50	1	1	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam50_s1
SCVI	0	mmd	200	1	1	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam200_s1
SCVI	0	mmd	500	1	1	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam500_s1
SCVI	0	mmd	1500	1	1	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam1500_s1
SCVI	0	sinkhorn	50	1	1	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam50_s1
SCVI	0	sinkhorn	200	1	1	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam200_s1
SCVI	0	sinkhorn	500	1	1	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam500_s1
SCVI	0	sinkhorn	1500	1	1	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam1500_s1
SCVI	0	mmd	50	1	2	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam50_s2
SCVI	0	mmd	200	1	2	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam200_s2
SCVI	0	mmd	500	1	2	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam500_s2
SCVI	0	mmd	1500	1	2	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam1500_s2
SCVI	0	sinkhorn	50	1	2	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam50_s2
SCVI	0	sinkhorn	200	1	2	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam200_s2
SCVI	0	sinkhorn	500	1	2	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam500_s2
SCVI	0	sinkhorn	1500	1	2	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam1500_s2
SCVI	0	mmd	50	1	3	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam50_s3
SCVI	0	mmd	200	1	3	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam200_s3
SCVI	0	mmd	500	1	3	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam500_s3
SCVI	0	mmd	1500	1	3	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam1500_s3
SCVI	0	sinkhorn	50	1	3	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam50_s3
SCVI	0	sinkhorn	200	1	3	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam200_s3
SCVI	0	sinkhorn	500	1	3	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam500_s3
SCVI	0	sinkhorn	1500	1	3	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam1500_s3
SCVI	0	mmd	50	1	4	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam50_s4
SCVI	0	mmd	200	1	4	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam200_s4
SCVI	0	mmd	500	1	4	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam500_s4
SCVI	0	mmd	1500	1	4	atac_small	nl	atac_small_XZ_nl_uncond_mmd_lam1500_s4
SCVI	0	sinkhorn	50	1	4	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam50_s4
SCVI	0	sinkhorn	200	1	4	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam200_s4
SCVI	0	sinkhorn	500	1	4	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam500_s4
SCVI	0	sinkhorn	1500	1	4	atac_small	nl	atac_small_XZ_nl_uncond_sinkhorn_lam1500_s4
LinearSCVI	0	mmd	50	1	0	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam50_s0
LinearSCVI	0	mmd	200	1	0	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam200_s0
LinearSCVI	0	mmd	500	1	0	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam500_s0
LinearSCVI	0	mmd	1500	1	0	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam1500_s0
LinearSCVI	0	sinkhorn	50	1	0	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam50_s0
LinearSCVI	0	sinkhorn	200	1	0	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam200_s0
LinearSCVI	0	sinkhorn	500	1	0	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam500_s0
LinearSCVI	0	sinkhorn	1500	1	0	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam1500_s0
LinearSCVI	0	mmd	50	1	1	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam50_s1
LinearSCVI	0	mmd	200	1	1	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam200_s1
LinearSCVI	0	mmd	500	1	1	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam500_s1
LinearSCVI	0	mmd	1500	1	1	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam1500_s1
LinearSCVI	0	sinkhorn	50	1	1	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam50_s1
LinearSCVI	0	sinkhorn	200	1	1	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam200_s1
LinearSCVI	0	sinkhorn	500	1	1	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam500_s1
LinearSCVI	0	sinkhorn	1500	1	1	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam1500_s1
LinearSCVI	0	mmd	50	1	2	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam50_s2
LinearSCVI	0	mmd	200	1	2	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam200_s2
LinearSCVI	0	mmd	500	1	2	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam500_s2
LinearSCVI	0	mmd	1500	1	2	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam1500_s2
LinearSCVI	0	sinkhorn	50	1	2	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam50_s2
LinearSCVI	0	sinkhorn	200	1	2	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam200_s2
LinearSCVI	0	sinkhorn	500	1	2	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam500_s2
LinearSCVI	0	sinkhorn	1500	1	2	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam1500_s2
LinearSCVI	0	mmd	50	1	3	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam50_s3
LinearSCVI	0	mmd	200	1	3	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam200_s3
LinearSCVI	0	mmd	500	1	3	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam500_s3
LinearSCVI	0	mmd	1500	1	3	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam1500_s3
LinearSCVI	0	sinkhorn	50	1	3	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam50_s3
LinearSCVI	0	sinkhorn	200	1	3	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam200_s3
LinearSCVI	0	sinkhorn	500	1	3	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam500_s3
LinearSCVI	0	sinkhorn	1500	1	3	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam1500_s3
LinearSCVI	0	mmd	50	1	4	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam50_s4
LinearSCVI	0	mmd	200	1	4	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam200_s4
LinearSCVI	0	mmd	500	1	4	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam500_s4
LinearSCVI	0	mmd	1500	1	4	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_mmd_lam1500_s4
LinearSCVI	0	sinkhorn	50	1	4	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam50_s4
LinearSCVI	0	sinkhorn	200	1	4	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam200_s4
LinearSCVI	0	sinkhorn	500	1	4	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam500_s4
LinearSCVI	0	sinkhorn	1500	1	4	immune_hum_mou	lin	immune_hum_mou_XZ_lin_uncond_sinkhorn_lam1500_s4
SCVI	0	mmd	50	1	0	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam50_s0
SCVI	0	mmd	200	1	0	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam200_s0
SCVI	0	mmd	500	1	0	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam500_s0
SCVI	0	mmd	1500	1	0	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam1500_s0
SCVI	0	sinkhorn	50	1	0	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam50_s0
SCVI	0	sinkhorn	200	1	0	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam200_s0
SCVI	0	sinkhorn	500	1	0	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam500_s0
SCVI	0	sinkhorn	1500	1	0	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam1500_s0
SCVI	0	mmd	50	1	1	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam50_s1
SCVI	0	mmd	200	1	1	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam200_s1
SCVI	0	mmd	500	1	1	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam500_s1
SCVI	0	mmd	1500	1	1	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam1500_s1
SCVI	0	sinkhorn	50	1	1	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam50_s1
SCVI	0	sinkhorn	200	1	1	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam200_s1
SCVI	0	sinkhorn	500	1	1	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam500_s1
SCVI	0	sinkhorn	1500	1	1	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam1500_s1
SCVI	0	mmd	50	1	2	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam50_s2
SCVI	0	mmd	200	1	2	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam200_s2
SCVI	0	mmd	500	1	2	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam500_s2
SCVI	0	mmd	1500	1	2	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam1500_s2
SCVI	0	sinkhorn	50	1	2	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam50_s2
SCVI	0	sinkhorn	200	1	2	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam200_s2
SCVI	0	sinkhorn	500	1	2	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam500_s2
SCVI	0	sinkhorn	1500	1	2	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam1500_s2
SCVI	0	mmd	50	1	3	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam50_s3
SCVI	0	mmd	200	1	3	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam200_s3
SCVI	0	mmd	500	1	3	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam500_s3
SCVI	0	mmd	1500	1	3	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam1500_s3
SCVI	0	sinkhorn	50	1	3	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam50_s3
SCVI	0	sinkhorn	200	1	3	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam200_s3
SCVI	0	sinkhorn	500	1	3	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam500_s3
SCVI	0	sinkhorn	1500	1	3	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam1500_s3
SCVI	0	mmd	50	1	4	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam50_s4
SCVI	0	mmd	200	1	4	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam200_s4
SCVI	0	mmd	500	1	4	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam500_s4
SCVI	0	mmd	1500	1	4	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_mmd_lam1500_s4
SCVI	0	sinkhorn	50	1	4	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam50_s4
SCVI	0	sinkhorn	200	1	4	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam200_s4
SCVI	0	sinkhorn	500	1	4	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam500_s4
SCVI	0	sinkhorn	1500	1	4	immune_hum_mou	nl	immune_hum_mou_XZ_nl_uncond_sinkhorn_lam1500_s4
LinearSCVI	0	mmd	50	1	0	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam50_s0
LinearSCVI	0	mmd	200	1	0	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam200_s0
LinearSCVI	0	mmd	500	1	0	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam500_s0
LinearSCVI	0	mmd	1500	1	0	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam1500_s0
LinearSCVI	0	sinkhorn	50	1	0	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam50_s0
LinearSCVI	0	sinkhorn	200	1	0	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam200_s0
LinearSCVI	0	sinkhorn	500	1	0	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam500_s0
LinearSCVI	0	sinkhorn	1500	1	0	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam1500_s0
LinearSCVI	0	mmd	50	1	1	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam50_s1
LinearSCVI	0	mmd	200	1	1	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam200_s1
LinearSCVI	0	mmd	500	1	1	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam500_s1
LinearSCVI	0	mmd	1500	1	1	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam1500_s1
LinearSCVI	0	sinkhorn	50	1	1	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam50_s1
LinearSCVI	0	sinkhorn	200	1	1	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam200_s1
LinearSCVI	0	sinkhorn	500	1	1	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam500_s1
LinearSCVI	0	sinkhorn	1500	1	1	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam1500_s1
LinearSCVI	0	mmd	50	1	2	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam50_s2
LinearSCVI	0	mmd	200	1	2	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam200_s2
LinearSCVI	0	mmd	500	1	2	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam500_s2
LinearSCVI	0	mmd	1500	1	2	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam1500_s2
LinearSCVI	0	sinkhorn	50	1	2	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam50_s2
LinearSCVI	0	sinkhorn	200	1	2	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam200_s2
LinearSCVI	0	sinkhorn	500	1	2	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam500_s2
LinearSCVI	0	sinkhorn	1500	1	2	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam1500_s2
LinearSCVI	0	mmd	50	1	3	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam50_s3
LinearSCVI	0	mmd	200	1	3	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam200_s3
LinearSCVI	0	mmd	500	1	3	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam500_s3
LinearSCVI	0	mmd	1500	1	3	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam1500_s3
LinearSCVI	0	sinkhorn	50	1	3	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam50_s3
LinearSCVI	0	sinkhorn	200	1	3	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam200_s3
LinearSCVI	0	sinkhorn	500	1	3	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam500_s3
LinearSCVI	0	sinkhorn	1500	1	3	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam1500_s3
LinearSCVI	0	mmd	50	1	4	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam50_s4
LinearSCVI	0	mmd	200	1	4	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam200_s4
LinearSCVI	0	mmd	500	1	4	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam500_s4
LinearSCVI	0	mmd	1500	1	4	atac_large	lin	atac_large_XZ_lin_uncond_mmd_lam1500_s4
LinearSCVI	0	sinkhorn	50	1	4	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam50_s4
LinearSCVI	0	sinkhorn	200	1	4	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam200_s4
LinearSCVI	0	sinkhorn	500	1	4	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam500_s4
LinearSCVI	0	sinkhorn	1500	1	4	atac_large	lin	atac_large_XZ_lin_uncond_sinkhorn_lam1500_s4
SCVI	0	mmd	50	1	0	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam50_s0
SCVI	0	mmd	200	1	0	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam200_s0
SCVI	0	mmd	500	1	0	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam500_s0
SCVI	0	mmd	1500	1	0	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam1500_s0
SCVI	0	sinkhorn	50	1	0	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam50_s0
SCVI	0	sinkhorn	200	1	0	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam200_s0
SCVI	0	sinkhorn	500	1	0	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam500_s0
SCVI	0	sinkhorn	1500	1	0	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam1500_s0
SCVI	0	mmd	50	1	1	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam50_s1
SCVI	0	mmd	200	1	1	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam200_s1
SCVI	0	mmd	500	1	1	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam500_s1
SCVI	0	mmd	1500	1	1	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam1500_s1
SCVI	0	sinkhorn	50	1	1	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam50_s1
SCVI	0	sinkhorn	200	1	1	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam200_s1
SCVI	0	sinkhorn	500	1	1	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam500_s1
SCVI	0	sinkhorn	1500	1	1	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam1500_s1
SCVI	0	mmd	50	1	2	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam50_s2
SCVI	0	mmd	200	1	2	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam200_s2
SCVI	0	mmd	500	1	2	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam500_s2
SCVI	0	mmd	1500	1	2	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam1500_s2
SCVI	0	sinkhorn	50	1	2	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam50_s2
SCVI	0	sinkhorn	200	1	2	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam200_s2
SCVI	0	sinkhorn	500	1	2	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam500_s2
SCVI	0	sinkhorn	1500	1	2	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam1500_s2
SCVI	0	mmd	50	1	3	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam50_s3
SCVI	0	mmd	200	1	3	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam200_s3
SCVI	0	mmd	500	1	3	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam500_s3
SCVI	0	mmd	1500	1	3	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam1500_s3
SCVI	0	sinkhorn	50	1	3	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam50_s3
SCVI	0	sinkhorn	200	1	3	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam200_s3
SCVI	0	sinkhorn	500	1	3	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam500_s3
SCVI	0	sinkhorn	1500	1	3	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam1500_s3
SCVI	0	mmd	50	1	4	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam50_s4
SCVI	0	mmd	200	1	4	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam200_s4
SCVI	0	mmd	500	1	4	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam500_s4
SCVI	0	mmd	1500	1	4	atac_large	nl	atac_large_XZ_nl_uncond_mmd_lam1500_s4
SCVI	0	sinkhorn	50	1	4	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam50_s4
SCVI	0	sinkhorn	200	1	4	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam200_s4
SCVI	0	sinkhorn	500	1	4	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam500_s4
SCVI	0	sinkhorn	1500	1	4	atac_large	nl	atac_large_XZ_nl_uncond_sinkhorn_lam1500_s4
